event_id,source,domain,event_date,topic,summary,source_url,evidence_urls,quality_flags,filter_reason,fetched_at
3bfd4a0ddeefa254583b,wikipedia_current_events,other,2026-05-08,Investigation of UFO reports by the United States government,"The United States Department of Defense begins releasing classified files, images and videos relating to unidentified flying objects.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_8,https://www.independent.co.uk/news/world/americas/us-politics/ufo-files-release-trump-live-updates-b2973063.html,,,2026-05-16T09:41:46.534213+00:00
181bbf3daf676c487bf9,wikipedia_current_events,public_risk,2026-05-08,MV Hondius hantavirus outbreak,The World Health Organization reports six cases of the Andes strain of hantavirus in connection with MV Hondius.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_8,https://www.straitstimes.com/world/who-says-6-hantavirus-cases-confirmed-so-far-adds-that-risk-to-global-population-is-low,,,2026-05-16T09:41:46.528812+00:00
43e0c05aaf7fa8dc17fc,wikipedia_current_events,other,2026-05-08,Mass media in Niger,"Niger 's junta suspends at least 10 French media organizations, including Agence France-Presse and France 24, citing concerns over public order. (AFP via The Punch)",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_8,https://english.news.cn/africa/20260509/e8d14c73e4184c40b588c5a4fd2dc8fc/c.html; https://punchng.com/niger-junta-suspends-10-french-media-bodies/,,,2026-05-16T09:41:46.528812+00:00
14af107aacb16bf6530c,wikipedia_current_events,other,2026-05-08,May 2026 eruption of Dukono,"Three hikers are killed, two are missing and 15 more rescued after the eruption of Mount Dukono on Halmahera, Indonesia.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_8,https://www.aljazeera.com/news/2026/5/8/indonesia-volcano-kills-three-as-search-for-missing-hikers-continues,,,2026-05-16T09:41:46.528812+00:00
5efb3839800f337fc0b5,wikipedia_current_events,conflict,2026-05-08,Poland,"Poland becomes the first country to sign a loan agreement under the European Commission 's Security Action for Europe defence financing programme, securing nearly € 44 billion (US$ 52 billion) to support military modernization and the domestic arms industry.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_8,https://www.france24.com/en/live-news/20260508-poland-signs-44-bn-euro-eu-defence-loan-deal-to-modernise-military,,,2026-05-16T09:41:46.528812+00:00
87f97b9dd5fb0dd02d68,wikipedia_current_events,conflict,2026-05-08,Sudan Civil Aviation Authority,The Sudan Civil Aviation Authority issues a NOTAM that Khartoum International Airport has reopened to international traffic after previously being suspended due to the May 4 drone attack.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_8,https://sudantribune.com/article/313688,,,2026-05-16T09:41:46.527733+00:00
ee8a355621ccf92e9088,wikipedia_current_events,conflict,2026-05-09,2026 Bannu attacks,"At least 21 police officers are killed and three others are injured in a car bomb, followed by gunfire and other explosions, at a checkpoint in Bannu, Khyber Pakhtunkhwa, Pakistan.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_9,https://www.aljazeera.com/news/2026/5/9/three-police-officers-killed-in-car-bomb-attack-in-northwest-pakistan,,,2026-05-16T09:41:46.776692+00:00
f86f9585107bbdd96e70,wikipedia_current_events,other,2026-05-09,2026 Blue Nile campaign,The Sudanese Army announces that it has seized control of the Al-Kili area in the Blue Nile State from Rapid Support Forces and SPLM–N.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_9,https://www.aa.com.tr/en/middle-east/sudanese-army-announces-its-control-over-al-kili-area-in-blue-nile-state/3932614,,,2026-05-16T09:41:46.777696+00:00
4bb49bab2b830b5616ec,wikipedia_current_events,politics,2026-05-09,2026 Farrer by-election,MP David Farley becomes the first One Nation candidate elected to the Australian House of Representatives.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_9,https://www.abc.net.au/news/2026-05-09/farrer-sat-night-results/106656856,,,2026-05-16T09:41:46.782788+00:00
fe60c220577d14ed82bd,wikipedia_current_events,politics,2026-05-09,2026 Hungarian parliamentary election,The National Assembly of Hungary reconvenes for the first time since the election as elected members are sworn in. Ágnes Forsthoffer is elected as speaker.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_9,https://bbj.hu/politics/domestic/parliament/agnes-forsthoffer-elected-speaker-only-2nd-woman-to-hold-role/,,,2026-05-16T09:41:46.777696+00:00
30369262b7372722b75e,wikipedia_current_events,politics,2026-05-09,2026 Hungarian parliamentary election / Magyar Government,"Péter Magyar of the Tisza Party is sworn in as the prime minister of Hungary, ending the 16-year tenure of Fidesz 's Viktor Orbán.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_9,https://www.reuters.com/world/magyar-sworn-hungarys-prime-minister-promises-change-2026-05-09/,,,2026-05-16T09:41:46.777696+00:00
55a4cc69d00e7d8ae909,wikipedia_current_events,conflict,2026-05-09,2026 Mali offensives,Sources say that 70 people were killed in a new wave of attacks in central Mali the previous day. Al-Qaeda -linked Jama'at Nusrat al-Islam wal-Muslimin claims responsibility. (Daily Beiruit),https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_9,https://dailybeirut.com/en/world/mali-militant-attacks-death-toll-surpasses-70/; https://timesofindia.indiatimes.com/world/rest-of-world/over-70-killed-in-attacks-in-mali-al-qaeda-linked-jnim-claims-responsibility/amp_articleshow/130985336.cms,,,2026-05-16T09:41:46.774700+00:00
45aab6e897f29cc3ed1d,wikipedia_current_events,conflict,2026-05-09,2026 Moscow Victory Day Parade,Russia marks the Victory Day with a scaled-down military parade in Moscow.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_9,https://news.sky.com/video/russia-holds-scaled-down-military-parade-13541925,,,2026-05-16T09:41:46.777696+00:00
4edc6fff50cf41cf26da,wikipedia_current_events,other,2026-05-09,61st Venice Biennale,The 61st Venice Biennale in Italy opens to the public without a jury after the jury quit in protest of Israel 's and Russia 's participation and loud protests outside their pavilions.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_9,https://apnews.com/article/italy-venice-biennale-protests-israel-russia-760228a0f311f8fe8f8dd3487e57cc70,,,2026-05-16T09:41:46.777696+00:00
4edc6fff50cf41cf26da,wikipedia_current_events,other,2026-05-09,61st Venice Biennale,Exhibits from over 100 countries are shown on display including Belgium.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_9,https://www.brusselstimes.com/belgium/2122328/belgian-performance-art-on-display-at-venice-biennale,,,2026-05-16T09:41:46.777696+00:00
f30b7e8b098047e2414d,wikipedia_current_events,politics,2026-05-09,Arrest of Jair Bolsonaro,"Supreme Federal Court justice Alexandre de Moraes suspends the implementation of a law that could reduce prison sentences for individuals convicted over the 2022–2023 coup plot, including former president Jair Bolsonaro, pending a constitutional review by the full court.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_9,https://www.france24.com/en/live-news/20260509-brazil-court-suspends-law-aimed-at-reducing-bolsonaro-sentence,,,2026-05-16T09:41:46.777696+00:00
d68a31182b66e8f21c7e,wikipedia_current_events,other,2026-05-09,Bahrain,"Bahrain arrests 41 individuals in connection with Iran 's Islamic Revolutionary Guard Corps, including Shia clerics.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_9,https://www.newarab.com/news/bahrain-arrests-dozens-shia-clerics-crackdown-intensifies,,,2026-05-16T09:41:46.777696+00:00
e444b36ea392f6c7af7e,wikipedia_current_events,other,2026-05-09,British Army,British Army medics are parachuted from an RAF A400M onto the remote Atlantic island of Tristan da Cunha to deliver vital supplies to a British national with suspected hantavirus.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_9,https://www.bbc.co.uk/news/articles/cvgzv77ldpdo,,,2026-05-16T09:41:46.777696+00:00
6bef3023436b6f10db76,wikipedia_current_events,conflict,2026-05-09,DR Congolese,The DR Congolese military reports that at least 69 people were killed in an attack by CODECO in Ituri Province in April.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_9,https://www.arabnews.com/node/2642971/world,,,2026-05-16T09:41:46.777696+00:00
5145332d8a28f845b9f6,wikipedia_current_events,conflict,2026-05-09,Kharkiv Oblast,Kharkiv Oblast governor Oleh Syniehubov says that a Russian drone has struck a residential building in Kharkiv during the beginning of the 3-day ceasefire between Russia and Ukraine.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_9,https://kyivindependent.com/russian-drone-strikes-apartment-building-in-kharkiv-less-than-24-hours-into-ceasefire/,,,2026-05-16T09:41:46.774700+00:00
ffcd492180133c1013e2,wikipedia_current_events,conflict,2026-05-09,Mali,Supporters of the Mali military junta gather in Bamako gather to reaffirm their support of Transitional Council authorities.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_9,https://www.africanews.com/2026/05/10/mali-hundreds-rally-to-show-support-for-beleaguered-army-leader/,,,2026-05-16T09:41:46.775699+00:00
65d2c6d63bb21c0d87e9,wikipedia_current_events,conflict,2026-05-09,Peace negotiations in the Russo-Ukrainian war,Vladimir Putin says that he thinks the Russo-Ukrainian war may come to an end soon after previously vowing victory over Ukraine during the Victory Day military parade in Moscow. (Reuters) (The Moscow Times) ',https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_9,https://www.reuters.com/world/europe/putin-says-he-thinks-ukraine-conflict-is-coming-an-end-2026-05-09/; https://www.themoscowtimes.com/2026/05/09/putin-says-ukraine-war-winding-down-blasts-west-for-backing-kyiv-a92723,,,2026-05-16T09:41:46.773693+00:00
7e142a0e2f8db6d67c29,wikipedia_current_events,other,2026-05-09,miners,"Four miners are found dead following an explosion at a coal mine in Cucunubá, Ubaté Province, Colombia.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_9,https://citizen.digital/article/four-miners-dead-in-colombia-coal-mine-explosion-n382419,,,2026-05-16T09:41:46.777696+00:00
f948b55d05d740667b91,wikipedia_current_events,other,2026-05-10,2025–2026 Iranian protests / 2026 Iranian diaspora protests,"Protests organized by exiled Iranian crown prince Reza Pahlavi are held globally against the regime ’s crackdown of mass arrests, executions, and internet blackout, which has lasted 70 days. (Arab Times)",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_10,https://www.arabtimesonline.com/news/iranians-abroad-stage-anti-government-protests-in-switzerland-japan-and-australia/#google_vignette; https://www.jpost.com/middle-east/iran-news/article-895728,,,2026-05-16T09:41:47.031188+00:00
c96ffa841cdd6e941fa6,wikipedia_current_events,conflict,2026-05-10,2025–2026 Iran–United States negotiations / 2026 Iran war ceasefire,Iranian state TV says that Iran has sent its response to the latest ceasefire proposal from the United States via Pakistan. Pakistani prime minister Shehbaz Sharif confirms that his country received the response. (Reuters),https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_10,https://www.arabnews.pk/node/2643041/pakistan; https://www.reuters.com/world/asia-pacific/iran-sends-its-response-us-proposal-aimed-ending-war-irna-says-2026-05-10/,,,2026-05-16T09:41:47.022160+00:00
c96ffa841cdd6e941fa6,wikipedia_current_events,conflict,2026-05-10,2025–2026 Iran–United States negotiations / 2026 Iran war ceasefire,"Donald Trump calls the Iranian response ""totally unacceptable"" and says he would reject it.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_10,https://www.axios.com/2026/05/10/trump-iran-war-us-peace-plan-tehran-response-inappropriate,,,2026-05-16T09:41:47.022160+00:00
d28832e32111f5d8ec11,wikipedia_current_events,conflict,2026-05-10,2026 Iran war / 2026 Strait of Hormuz crisis,"The Qatar -linked LNG tanker Al Kharaitiyat, managed by Nakilat, crosses the Strait of Hormuz, making it the first oil tanker or vessel from Qatar to transit the waterway since the war began on February 28. The ship is expected to head to Pakistan. (The Week) (Fortune)",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_10,https://fortune.com/2026/05/10/qatar-first-lng-shipment-hormuz-strait-iran-war-pakistan/; https://www.ft.com/content/2b2a9375-829c-4b4a-af98-c5e1e963c493?syn-25a6b1a6=1; https://www.theweek.in/news/maritime/2026/05/10/meet-al-kharaitiyat-qatar-s-first-lng-ship-to-cross-strait-of-hormuz-since-us-iran-war-began.html,,,2026-05-16T09:41:47.022160+00:00
d28832e32111f5d8ec11,wikipedia_current_events,conflict,2026-05-10,2026 Iran war / 2026 Strait of Hormuz crisis,"A joint investigation by South Korea concludes that two unidentified airborne projectiles struck the HMM cargo ship Namu in the Strait of Hormuz, causing a fire and damaging the vessel, while authorities continue investigating the type of weapon and the party responsible. (AFP via Arab News)",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_10,https://biz.chosun.com/en/en-policy/2026/05/10/MKULBMNZNNE45PWWQEHHP2VXWQ/; https://www.arabnews.com/node/2643023/world,,,2026-05-16T09:41:47.022160+00:00
080ac45ca99f4280ba8a,wikipedia_current_events,conflict,2026-05-10,2026 Israel–Lebanon ceasefire,Israeli attacks kill at least 39 people in Lebanon despite a ceasefire that took effect last month. The Israeli Defense Forces states that the target was an armed Hezbollah group. (New York Times),https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_10,https://www.bbc.com/news/articles/cn4pjegk358o; https://www.nytimes.com/2026/04/06/world/middleeast/israel-attacks-lebanon-kill-dozens.html,,,2026-05-16T09:41:47.028166+00:00
5edf9cb30596c4ec8b9c,wikipedia_current_events,conflict,2026-05-10,American soldier,The remains of an American soldier who went missing during a military exercise in Morocco are found on the country's Atlantic coastline by the Moroccan military.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_10,https://apnews.com/article/morocco-united-states-soldier-missing-recovered-ab35255fa6bf01ba5f87ec897c1a6950,,,2026-05-16T09:41:47.030187+00:00
0db5ca1093c905ede1a6,wikipedia_current_events,conflict,2026-05-10,Andris Sprūds,Andris Sprūds resigns as Latvian defence minister after Ukrainian drones violated Latvian airspace during an attack on Russia.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_10,https://www.politico.eu/article/latvia-defense-minister-resigns-leadership-turnover-nato-eastern-flank/,,,2026-05-16T09:41:47.032194+00:00
ffc65ec464e0bd6c59f1,wikipedia_current_events,conflict,2026-05-10,Boko Haram insurgency,Dozens of Nigerian fishermen are reportedly killed in Chadian airstrikes targeting suspected Boko Haram positions by Lake Chad.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_10,https://www.newindianexpress.com/world/2026/May/10/dozens-of-nigerian-fishermen-feared-dead-after-chad-army-strikes-jihadists-local-sources,,,2026-05-16T09:41:47.028166+00:00
f18851758e9e30d9f8d0,wikipedia_current_events,politics,2026-05-10,Constitutional crisis in Somalia / Controversies of Hassan Sheikh Mohamud,"One civilian killed and another injured after Somali armed forces opened gunfire to disperse an opposition‑led protest in Mogadishu, days before president Hassan Sheikh Mohamud 's term ends.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_10,http://www.africanews.com/2026/05/11/somali-security-forces-open-fire-on-protesters-in-mogadishu-killing-one/,,,2026-05-16T09:41:47.031188+00:00
15f208203fc0a6ce4c2d,wikipedia_current_events,conflict,2026-05-10,Economic impact of the 2026 Iran war,Sri Lanka raises electricity tariffs by up to 18% for high-consumption users to offset increased power generation costs linked to the Iran war.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_10,https://www.thedailystar.net/business/global-economy/news/sri-lanka-hike-power-tariff-amid-energy-crisis-4172491,,,2026-05-16T09:41:47.029200+00:00
a6640996b47c884ce9d1,wikipedia_current_events,other,2026-05-10,Israel,"Israel deports activists Thiago Ávila and Saif Abu Keshek, both of whom were detained after the interception of a Gaza -bound aid flotilla in international waters near Greece.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_10,https://www.rfi.fr/en/middle-east/20260510-israel-deports-two-foreign-activists-seized-from-gaza-flotilla-1,,,2026-05-16T09:41:47.030187+00:00
cb305f017c934712ac09,wikipedia_current_events,other,2026-05-10,MV Hondius,"MV Hondius arrives on Tenerife, Spain, after being anchored at the Canary Islands. Passengers on the ship evacuate after previously being exposed to the hantavirus.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_10,https://apnews.com/article/hantavirus-cruise-ship-hondius-tenerife-1c43c66d2b0555cf946d9e57fc65f1d4,,,2026-05-16T09:41:47.030187+00:00
79e02a3577afb3170689,wikipedia_current_events,other,2026-05-10,Nigerian bandit conflict,"At least 30 people are killed after gunmen ambushed travelers on a highway in Zamfara State, Nigeria.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_10,https://www.koreatimes.co.kr/world/20260511/gunmen-kill-at-least-30-in-northwest-nigeria-security-report,,,2026-05-16T09:41:47.028166+00:00
f651322c62710437184e,wikipedia_current_events,other,2026-05-10,immigrants,"Seven suspected immigrants reportedly being smuggled are found dead in a train boxcar and near train tracks in Laredo and San Antonio, Texas, United States. (NBC News)",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_10,https://www.nbcnews.com/news/us-news/people-found-dead-cargo-train-boxcar-texas-rcna344462; https://www.reuters.com/world/us/six-people-found-dead-boxcar-laredo-texas-police-say-2026-05-11/,,,2026-05-16T09:41:47.029200+00:00
df98ba3f986ec3b50f31,wikipedia_current_events,macro,2026-05-10,jeepney,"Four people are killed and 10 injured after a jeepney carrying 20 people collides into a tree in Oriental Mindoro province, Philippines.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_10,https://english.news.cn/asiapacific/20260511/2f0b27cc2ade46f493023d256447340d/c.html,,,2026-05-16T09:41:47.029200+00:00
b020ddfe6bbcb9c9833a,wikipedia_current_events,conflict,2026-05-11,(Sudan Tribune),"RSF field commander Ali Rizq announces that he will defect from the paramilitary group, making it the second high-profile departure from the paramilitary group in less than two months.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_11,https://sudantribune.com/article/313801,,,2026-05-16T09:41:47.264419+00:00
b8c3eaf4bdf32a8b4996,wikipedia_current_events,other,2026-05-11,14th floor case,Former Thai prime minister Thaksin Shinawatra is released from prison on parole after serving eight months of a one-year sentence for corruption.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_11,https://www.france24.com/en/asia-pacific/20260511-former-thai-pm-thaksin-shinawatra-released-from-prison-on-parole,,,2026-05-16T09:41:47.268396+00:00
2a19f67979a1e27ec87b,wikipedia_current_events,public_risk,2026-05-11,2026 Bangladesh measles outbreak,"The Bangladeshi Directorate General of Health Services reports eleven children have died of measles in the past 24 hours, bringing the total to 344 child deaths since the outbreak began in March.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_11,https://www.bernama.com/en/world/news.php?id=2555480,,,2026-05-16T09:41:47.266420+00:00
ae0730f3af499bff62a8,wikipedia_current_events,politics,2026-05-11,2026 Cuban crisis,Mexican president Claudia Sheinbaum announces a new shipment of humanitarian aid to Cuba in response to the island's worsening economic and humanitarian conditions linked to the U.S. oil blockade.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_11,https://www.jamaicaobserver.com/2026/05/11/mexico-announces-new-aid-shipment-us-blockaded-cuba/,,,2026-05-16T09:41:47.266420+00:00
e75b5220d1ea5e2a022f,wikipedia_current_events,other,2026-05-11,2026 FIFA World Cup,"Mexico's Secretariat of Public Education reverses a proposal to shorten the academic year ahead of the 2026 FIFA World Cup following criticism from parents, local authorities, and education groups.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_11,https://www.rfi.fr/en/sports/20260512-after-backlash-mexico-cancels-plan-to-cut-school-year-for-world-cup,,,2026-05-16T09:41:47.270420+00:00
b143860296fdbb06a7c2,wikipedia_current_events,politics,2026-05-11,2026 Georgian patriarchal election,"Shio III is elected Catholicos-Patriarch of All Georgia, becoming head of the Georgian Orthodox Church.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_11,https://www.reuters.com/world/georgia-elects-new-patriarch-influential-orthodox-church-2026-05-11/,,,2026-05-16T09:41:47.264419+00:00
fd2fd168307204b96761,wikipedia_current_events,conflict,2026-05-11,2026 Iran war / 2026 Iran war ceasefire,Pakistani deputy prime minister and foreign minister Ishaq Dar meets with United States chargé d'affaires Natalie A. Baker in Islamabad to discuss efforts to secure a ceasefire and broader agreement between Iran and the U.S. to end the war.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_11,https://www.arabnews.pk/node/2643143/pakistan,,,2026-05-16T09:41:47.262423+00:00
e5ee6960ecaf2e4393d5,wikipedia_current_events,conflict,2026-05-11,2026 Iran war / United Arab Emirates in the 2026 Iran war,"The Wall Street Journal reports that the United Arab Emirates has secretly joined Israel and the U.S. in carrying out airstrikes on Iran during the war. Additionally, Emirati forces have reportedly struck a oil refinery on Lavan Island in April.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_11,https://www.middleeasteye.net/news/uae-secretly-joined-israeli-us-strikes-iran-report,,,2026-05-16T09:41:47.262423+00:00
01af2ea79030cf92cc84,wikipedia_current_events,conflict,2026-05-11,2026 Iran war fuel crisis,CEO Amin Nasser says that the oil market will not normalize until 2027 if the Strait of Hormuz remains closed beyond mid-June.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_11,https://www.cnbc.com/2026/05/11/saudi-aramco-oil-iran-war-strait-hormuz.html,,,2026-05-16T09:41:47.265419+00:00
fe5e1710a546430844cf,wikipedia_current_events,macro,2026-05-11,2026 Philippine senate lockdown,The Philippine senate is placed under lockdown after an altercation involving the National Bureau of Investigation and senator Ronald dela Rosa during an attempt to serve the arrest order from the International Criminal Court against dela Rosa. (Philippine Daily Inquirer),https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_11,https://newsinfo.inquirer.net/2226687/senate-ongoing-lockdown-amid-nbi-dela-rosa-altercation; https://www.reuters.com/world/asia-pacific/philippine-senate-goes-lockdown-protect-former-drugs-war-enforcer-2026-05-11/,,,2026-05-16T09:41:47.268396+00:00
8aae66d793b4f1c8b916,wikipedia_current_events,politics,2026-05-11,2026 Philippine senate presidential election,"Thirteen Philippine senators vote to install minority leader Alan Peter Cayetano as senate president, ousting Tito Sotto in a surprise move. (Gulf News)",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_11,https://gulfnews.com/world/asia/philippines/power-struggle-in-philippine-senate-tito-sotto-ousted-as-cayetano-bloc-seizes-control-1.500536375; https://newsinfo.inquirer.net/2226585/alan-cayetano-is-now-senate-president/,,,2026-05-16T09:41:47.270420+00:00
efd9ea1bc6ef6461e28b,wikipedia_current_events,other,2026-05-11,British,"Home Secretary Shabana Mahmood bans seven foreign far-right activists, including American influencer Valentina Gomez, from entering the UK, who were planning to attend a far-right rally in London, England, led by Tommy Robinson. Prime minister Keir Starmer says ""agitators"" will be blocked from entering the country ahead of the rally on May 16.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_11,https://www.theguardian.com/politics/2026/may/11/people-barred-from-uk-for-far-right-rally,,,2026-05-16T09:41:47.269417+00:00
f6e4bde101f3db8b96e5,wikipedia_current_events,other,2026-05-11,Christian Schmidt,Christian Schmidt announces his resignation as High Representative for Bosnia and Herzegovina. He will stay in office until a replacement is found. (AP),https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_11,https://apnews.com/article/bosnia-international-envoy-resigns-serbs-a67c7c974cd1642a36831efba66929ba; https://www.bbc.com/news/articles/cg5pvj5pg51o,,,2026-05-16T09:41:47.270420+00:00
fcc2b943a929295405ff,wikipedia_current_events,other,2026-05-11,Cité Soleil,"At least 40 people are reported injured following gang violence in Cité Soleil, Port-au-Prince, Haiti.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_11,https://apnews.com/article/haiti-violence-gangs-port-au-prince-431b915e4143adddfacb105473ee604d,,,2026-05-16T09:41:47.264419+00:00
7f8ec3dc189fb51241dd,wikipedia_current_events,conflict,2026-05-11,Denmark,Denmark and the United States hold high-level talks for the U.S. to open three military bases and expand military presence in Greenland in an effort to resolve the crisis there. (BBC News),https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_11,https://swedenherald.com/article/sources-say-us-wants-to-open-new-bases-in-greenland; https://www.bbc.com/news/articles/cx21669452lo,,,2026-05-16T09:41:47.267445+00:00
ae57413392268937254a,wikipedia_current_events,conflict,2026-05-11,Eurovision Song Contest 2026,"Public broadcasters in Ireland, Slovenia, and Spain announce that they will not air the 70th Eurovision Song Contest in protest over Israel's participation amid the Gaza war.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_11,https://english.alarabiya.net/News/world/2026/05/11/spain-ireland-slovenia-will-not-show-eurovision-broadcasters,,,2026-05-16T09:41:47.265419+00:00
4104becc26aee5bd6f18,wikipedia_current_events,conflict,2026-05-11,Evacuations during the Gaza war,"Italy evacuates 72 Palestinian students in Gaza under the ""university corridor"" initiative that allows them to continue studying at universities in Italy and San Marino.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_11,https://www.middleeastmonitor.com/20260511-italy-evacuates-72-palestinian-students-from-gaza-under-university-program/,,,2026-05-16T09:41:47.267445+00:00
b5fe04002235cb6a17de,wikipedia_current_events,other,2026-05-11,Mahabubnagar,"Five people are killed as a speeding motorcycle crashes into a car in Mahabubnagar, Telangana, India.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_11,https://www.ndtv.com/india-news/5-killed-as-hayabusa-speeding-at-140-kmph-crashes-into-car-in-telangana-11477816,,,2026-05-16T09:41:47.266420+00:00
bbda058924d81f8a77c0,wikipedia_current_events,politics,2026-05-11,Philippine vice president,Sara Duterte is impeached by the House of Representatives for the second time. (AFP via RFI),https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_11,https://www.bbc.com/news/articles/cqlp21q4yq4o; https://www.rfi.fr/en/international-news/20260511-philippine-lawmakers-vote-to-impeach-vp-sara-duterte,,,2026-05-16T09:41:47.271418+00:00
a430cbd3bcf011647780,wikipedia_current_events,conflict,2026-05-11,Sudanese civil war / War crimes during the Sudanese civil war,"The United Nations reports that 880 civilians in Sudan had been killed in drone strikes by the Rapid Support Forces (RSF) between January and April, mostly in the Darfur and Kordofan regions in the first three months of 2026.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_11,https://www.euronews.com/2026/05/11/sudan-drone-strikes-killed-at-least-880-civilians-between-january-and-april-un-says,,,2026-05-16T09:41:47.263416+00:00
974ed25f8a52151a232c,wikipedia_current_events,conflict,2026-05-11,U.S. government,The U.S. government issues sanctions against three people and nine companies accused of aiding shipping of Iranian oil to China.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_11,https://www.reuters.com/world/china/us-issues-new-sanctions-over-irans-oil-shipments-china-2026-05-11/,,,2026-05-16T09:41:47.268396+00:00
4cf1709f27220bd3d48a,wikipedia_current_events,conflict,2026-05-11,arson,"Three people are killed and five others are injured in a suspected arson attack on a seven-story building in Décines-Charpieu, Auvergne-Rhône-Alpes, France.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_11,https://entrevue.fr/en/faits-divers/incendie-a-decines-charpieu-trois-morts-et-une-enquete-aux-lourds-soupcons/,,,2026-05-16T09:41:47.269417+00:00
bbe98570c9306ab51707,wikipedia_current_events,politics,2026-05-11,parliament,The Israeli parliament passes a law that allows military trials for Palestinian suspects involved in the October 7 attacks by Hamas.,https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_11,https://www.nytimes.com/2026/05/11/world/middleeast/israel-oct-7-prosecutions-palestinians-trial.html,,,2026-05-16T09:41:47.269417+00:00
2d211e23838df3e4c145,wikipedia_current_events,other,2026-05-11,pipeline,"At least one person is killed, three others are injured and others are possibly trapped after a pipeline explosion damages at least 35 properties during construction by Sabesp in Jaguaré, São Paulo, Brazil.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_11,https://bnonews.com/index.php/2026/05/gas-line-explosion-in-brazil-kills-1-damages-dozens-of-structures/,,,2026-05-16T09:41:47.266420+00:00
2dfb8e06b7548e6b3d5f,wikipedia_current_events,other,2026-05-11,undocumented migrants,"A boat carrying undocumented migrants sinks off Pangkor Island, Malaysia, leaving 14 people missing and 23 others rescued.",https://en.wikipedia.org/wiki/Portal:Current_events/2026_May_11,https://tribune.net.ph/2026/05/12/14-still-missing-after-migrant-boat-sinks-off-malaysia,,,2026-05-16T09:41:47.266420+00:00
